lat,lng
45.4500,-73.8167
53.8346,-2.2180
10.1500,124.1500
40.2309,-74.8550
13.7908,122.9092
40.2043,-75.0915
33.0714,-7.2436
11.8742,-7.3364
45.0456,5.0508
9.4575,-64.8261
50.2792,19.5597
-18.5067,-54.7600
30.1360,31.7150
43.3844,-3.2150
42.3067,21.6500
-34.7089,-71.0403
50.0282,15.2006
10.8450,75.9190
35.5530,139.3633
-9.8058,-37.6850
10.7903,-74.7556
11.0680,-63.9221
59.4000,27.2833
-7.8894,-37.1200
44.2752,-105.4982
26.5147,84.7645
10.2000,76.4000
10.9825,-4.9148
15.7667,79.6833
-42.4824,-73.7643
25.9970,86.9599
18.3500,-73.2333
10.3656,105.4011
44.6000,-79.4167
8.5391,99.9702
8.1167,38.3667
42.4719,140.8647
-22.4500,18.9667
50.7667,3.8667
9.8432,-83.8463
19.2850,-96.4385
9.1506,-4.6103
-11.8100,-39.3819
34.5279,133.5849
23.8333,97.6833
12.4167,75.7333
52.7750,6.1853
33.2500,-8.3347
20.2108,-87.4632
34.0086,-86.0157
16.6167,80.5333
40.3752,-80.0494
10.6617,107.1839
-23.3503,-47.6886
8.6622,-75.1289
50.9222,6.3583
30.8500,32.3100
37.7710,-1.5002
27.7618,-82.4003
20.7418,-100.4473
51.6494,0.0735
5.1500,10.1833
6.6859,124.9610
35.9900,129.2270
38.0025,140.6199
38.0326,140.6915
41.6138,-70.9973
43.0490,-75.9792
-1.4903,-78.0022
5.1570,10.1771
40.2319,28.8395
37.3500,59.6000
37.9085,23.7508
7.8500,124.3500
-21.1936,-48.1639
-17.5876,48.2239
12.5833,-1.3000
-6.5608,-47.4508
23.6549,85.0128
-5.5378,-35.8200
24.7833,96.3667
11.4504,75.9306
30.5031,31.0058
9.0434,76.6253
8.2167,77.3500
28.1206,-82.6868
42.8902,-8.6723
49.4778,20.0322
14.9089,-17.1241
8.8219,125.6938
24.8336,85.4173
50.9439,17.2925
18.3150,-100.2839
36.4484,6.6339
19.5789,-98.5644
39.9739,70.5822
25.4333,83.5667
56.3111,22.3361
38.2679,114.6832
22.3104,69.6038
11.1833,2.2833
-11.3808,-40.0128
39.5770,-105.1144
43.3708,-80.9819
11.4533,104.5208
-33.3667,19.3167
-35.1167,-60.5000
12.4167,39.5500
35.3403,33.3192
31.4427,75.4985
50.1109,30.6269
33.9550,-116.5429
25.5431,86.6999
52.3464,5.9842
7.6317,123.0322
53.4111,-2.8403
41.1151,-74.0486
34.5764,60.1408
23.8747,120.5248
-3.6078,-45.3428
13.3225,-5.6411
-6.6597,-69.8744
19.7333,-99.6333
48.8275,2.5447
32.2135,-80.9316
7.5857,122.8022
7.5297,123.3661
9.2500,0.7833
23.9523,120.5350
42.0862,-71.4113
40.7176,-73.5947
46.3400,2.6025
-1.2500,109.9500
27.0200,78.1300
43.2990,-70.9787
18.6431,109.6995
6.8819,-73.4119
-27.8994,-53.3136
28.2800,78.0200
51.6717,-1.2783
22.0500,-98.1833
-39.1000,-67.0667
9.1800,-81.8900
1.0167,33.9450
43.5500,43.8500
40.3542,27.9725
31.3783,130.4417
23.5247,80.8372
51.3200,-2.2080
52.9222,12.8000
45.5614,-122.8370
16.5431,104.7228
0.4675,33.2417
51.3414,3.2869
43.0196,-78.6375
45.7372,7.3206
56.5000,56.0833
39.5394,141.1211
36.6531,6.8364
46.9925,3.1567
24.7200,78.1300
11.4833,105.3167
31.5058,-7.7161
34.8507,-92.2029
32.9775,131.5842
42.7808,20.4875
19.8279,-98.9008
-3.0167,16.9167
39.2758,141.8857
29.2500,0.2333
8.1075,122.7575
-17.9333,25.8333
22.9153,79.0638
33.9333,-5.2167
44.5967,11.0528
49.5942,8.4671
42.9875,20.3256
13.3364,100.9278
41.0290,-111.9456
-15.8078,-42.2328
45.1000,41.0500
35.6739,3.8817
15.3531,121.0017
22.2828,-83.7681
-18.1167,48.5333
41.5913,-70.5912
45.3325,141.8283
-5.1989,-35.4608
45.2571,-93.3265
50.1833,38.1167
-11.5247,-61.0128
10.9942,-74.2833
9.1104,-66.3961
52.3333,16.8833
35.8511,102.4788
9.8833,123.8833
-20.8056,-40.6444
33.7153,130.4465
59.1978,17.6272
14.7646,75.1246
7.7581,-76.6553
34.2933,-6.1594
-21.7967,-50.8786
22.2606,107.6443
-23.3000,47.5330
-17.2667,49.1667
-15.6148,30.4440
-11.5333,-75.9000
51.6889,-0.3845
45.3500,10.8500
18.6061,121.0822
-4.6167,12.0406
9.0167,76.8500
5.9761,-74.5875
11.4500,-11.6833
51.5911,5.3275
-26.2378,-51.0778
22.0050,-79.2650
-3.4500,-68.9500
54.4419,18.5478
-18.7883,-63.3103
48.5967,8.8708
53.0130,9.0330
40.6807,114.9205
50.9000,4.2000
17.2833,82.1000
-7.0289,14.3068
36.9167,3.8833
63.2940,18.7122
-17.8569,-42.8589
13.9000,-4.5500
22.6585,112.3674
32.6942,47.2678
28.6291,82.4554
40.5256,-80.0243
45.6667,11.9333
46.0966,-70.6768
35.6934,138.6869
50.4314,2.8325
-8.0345,16.3484
48.7644,2.3914
40.5150,72.4992
45.3603,40.6945
44.8956,-0.7175
21.6819,-78.6244
18.8240,-72.5500
27.9214,-15.4324
27.0911,77.6611
9.2500,-70.7500
42.9167,-79.0167
40.6500,35.8333
23.6650,85.3035
14.1508,-5.5208
44.7545,-93.3632
-22.0603,-46.9736
42.5167,72.2333
40.3238,-80.0364
24.6000,72.0000
51.7667,8.5667
34.1889,-5.9697
44.4528,26.2036
36.3167,7.1667
34.6894,44.9606
9.5708,76.8319
18.5992,73.9269
43.7223,-116.3866
41.9193,-88.3109
11.5217,122.6908
38.0442,140.8676
43.1023,-76.1768
11.2333,122.9333
22.3536,-102.8831
17.9267,120.4754
21.4783,-101.2157
-19.5189,-41.0158
13.3403,2.3164
40.6137,-111.8144
-0.1500,31.8750
47.3914,-122.3156
9.7072,-70.1933
32.6612,-85.3769
41.8000,20.9167
42.4442,-76.5032
19.6653,82.2063
-3.2078,-43.4039
-8.0706,-37.2658
-26.8569,-58.3039
-29.5739,-50.7900
50.0798,12.3740
41.9196,-88.0785
38.9899,-84.6471
44.2031,0.6186
45.8467,27.4278
14.3314,122.4928
44.4000,43.8670
1.1133,44.0303
14.5951,120.3918
38.6504,-121.2496
-29.4478,-51.8058
20.3953,-89.5339
14.2970,121.4590
47.9309,23.8947
-4.7950,12.5467
37.5553,-122.2659
33.4733,-117.6967
37.2304,-121.9562
11.5759,75.7339
40.8791,-74.1085
35.4724,-80.8813
39.2011,46.4150
-3.0508,-40.1678
6.0692,-4.3086
49.6900,14.0105
46.6333,142.7667
-3.8544,-40.9211
53.4375,10.3675
52.3667,14.0667
2.3469,-78.3256
11.3291,27.8102
23.5300,91.4800
42.3019,69.7703
25.7276,85.7865
48.1000,-77.7833
11.0187,76.1755
9.0192,-76.2614
46.6222,31.1008
-1.3650,-79.9049
27.2034,68.4801
13.0769,-6.8311
6.5006,122.1193
18.2519,120.6107
35.0955,-77.0723
37.4685,-122.1673
40.5303,-75.5700
57.3897,21.5644
17.7500,-94.9500
42.2167,-83.0667
-24.2478,-51.6850
22.3428,-80.5553
52.2800,-1.5900
-28.7792,114.6144
53.6967,19.9647
15.6650,0.5028
11.0258,76.9038
41.2592,1.7730
-10.2600,-40.1958
42.2257,43.9701
33.1801,131.4268
23.6833,88.2833
32.8167,-8.5000
15.8086,121.1433
35.9639,-84.2938
2.6108,-76.3789
10.7453,79.1289
12.4080,125.0540
-27.2758,-48.8489
7.8474,123.0423
39.9435,116.9120
15.0167,-16.7000
34.4361,-119.8594
28.3349,-81.3539
1.1675,33.7100
34.7564,109.3846
53.5964,19.5656
-8.9478,-37.4228
-34.8667,-58.0500
18.2864,79.4761
14.0157,121.4011
34.8786,-6.2933
-26.8667,-60.2167
-18.6667,-66.1500
28.6800,75.0300
16.9667,-97.9333
51.4330,-0.9330
43.1333,133.1333
11.4214,122.6662
-27.3589,-53.3939
41.2004,1.5693
42.9859,-89.4255
34.5600,-5.9500
44.4716,11.4049
35.8167,-0.2833
41.2339,1.8042
39.4920,-0.4587
40.8446,-73.4050
35.2583,6.3444
31.8389,-102.5003
50.9214,22.2208
55.7839,-3.9852
32.8006,130.8170
17.3974,78.5783
10.2831,124.7878
3.3397,20.8700
17.2603,78.3969
2.5503,-76.0636
36.7186,3.6692
52.6820,-1.8290
47.7369,8.9697
14.6333,78.5333
42.6832,-71.3010
40.0050,66.2264
38.0115,-3.3712
40.4139,26.6703
8.0625,124.1844
10.7296,75.9471
-32.8167,-61.4000
32.9913,132.9337
36.2667,6.5000
36.2967,3.6700
37.0400,9.6650
29.8871,-90.1126
-26.0300,-55.9400
40.2965,-73.9915
33.5303,-81.7271
-20.1597,-64.9312
27.1950,2.4825
16.9167,80.3667
-30.5119,-53.4908
9.1875,76.6498
11.4333,75.7833
17.2086,121.6106
11.0375,-5.9906
31.4166,130.3234
-14.9042,50.2833
50.9535,-0.1262
19.3000,76.5000
45.0681,-93.3162
54.8000,58.4500
35.6883,50.8397
33.9801,-118.1798
-3.5542,128.6667
-6.7700,-37.8019
26.3584,106.2347
49.2881,23.4267
39.8189,118.1880
-6.7550,-51.0839
19.0229,-102.0929
48.7706,2.0325
8.5667,0.9833
35.3725,103.7056
42.2814,-71.2411
-20.0739,-41.1239
48.8367,2.4825
-2.9721,33.3330
-15.7167,12.9500
8.7597,76.7435
10.7167,122.2667
11.1497,78.5987
-0.2167,115.7833
51.4639,5.7947
13.4542,109.2209
11.4297,122.9247
12.7329,-3.8622
34.0053,-84.1492
45.4009,8.9185
7.6911,122.9853
34.6135,138.2114
14.3131,-2.7394
38.0391,23.8378
47.4444,-122.2986
39.0052,-77.4050
52.2733,5.1611
-22.0744,-48.7403
45.6886,5.9150
8.7351,125.6010
46.1833,18.9536
9.2667,76.7000
35.0131,-1.7475
35.7468,-83.9789
53.7919,81.3486
11.4000,76.7000
37.8677,139.0940
55.0700,-3.6030
-17.3008,-48.2800
9.2000,76.5000
51.5833,5.2000
10.9098,124.5376
25.5789,85.7734
64.4167,40.8167
51.4667,58.4500
53.7070,-1.7940
13.4889,-7.8058
-18.2833,46.0500
27.5950,105.4174
18.2882,121.8331
37.1303,-113.4878
-21.2608,-50.6428
-19.0333,29.7833
34.8578,133.0173
44.9667,16.7000
9.0861,76.8692
40.7838,-81.5254
51.1521,11.8098
7.5500,4.4300
4.8967,-75.8839
23.7076,77.0932
8.2750,-76.3769
14.5500,77.1000
44.4214,11.9109
52.5812,-1.0930
53.9250,9.5164
50.8730,5.5163
36.7644,137.3412
40.2954,-74.7205
44.5539,135.5661
40.9431,14.2368
35.4167,-1.1833
32.8986,0.5444
33.3833,43.5833
10.6800,76.7000
-3.6850,13.3511
23.5167,120.5833
-22.6650,-45.0094
56.9167,62.0500
50.8094,-0.5409
-27.6000,-55.3333
-37.4667,-73.3500
45.1167,7.6333
38.0275,23.7183
3.7333,12.8333
20.2681,-98.9442
11.4247,-6.3458
54.8500,46.5833
39.8157,-75.1181
38.5974,-89.9148
29.7739,52.7233
34.4727,105.7062
9.9797,123.1999
48.1736,6.4517
24.7500,121.6833
14.0152,-7.5121
51.5864,0.6049
-18.7750,-42.9328
39.8236,-0.2317
32.7356,36.0669
-6.4858,-37.4508
42.0028,14.9947
41.3099,-105.6085
46.7336,-117.1680
-25.4078,-52.4158
35.7079,140.5644
-3.4389,-39.1478
34.8208,36.1173
45.1342,8.4583
40.6222,72.5028
51.1890,-114.4670
31.6134,-94.6528
37.8906,-84.5668
42.9348,10.5221
31.0896,30.7490
51.6060,-1.2410
55.4167,42.5167
51.4791,-0.6095
-29.5019,-51.9658
34.3705,131.1826
15.6333,119.9333
42.0167,24.0000
15.0167,120.0833
26.0593,-80.1637
-21.9550,-47.9969
-13.7439,-39.4869
-9.0122,-35.2225
-5.5189,-43.1989
-0.5167,34.4500
43.6733,7.1900
36.1183,139.1930
51.8333,4.6833
37.3529,-120.5959
-34.4486,-57.8071
-8.6669,-35.7169
-12.7344,45.1989
-12.7350,45.2036
38.6000,68.9333
51.0575,3.7478
-4.1658,-42.8950
53.0358,8.5483
57.5333,38.3333
27.3200,82.4200
9.5764,76.3481
32.9001,110.3688
39.6520,115.9748
38.6134,-1.1153
33.5642,133.7005
47.1681,8.5169
43.2167,-8.6833
-28.8833,27.9000
6.6392,125.3416
-27.4833,-64.8667
37.8167,-25.5167
33.3693,-117.2259
15.1383,-92.4658
17.4900,78.5700
35.7720,139.3540
-9.7819,-36.3508
51.8000,11.7333
30.1356,-81.7674
40.0280,-74.8882
23.7245,89.7450
35.1921,132.4994
35.1902,132.5085
6.8000,29.6833
13.6430,-89.1336
-27.4333,-65.6167
-24.0800,-54.2558
39.9897,-86.3182
-22.2828,-46.3689
22.2068,74.7579
17.9373,80.8185
40.4918,50.1429
28.0875,-82.4791
14.4981,79.9847
59.1264,11.4828
10.3500,124.9667
-27.1674,-65.4983
14.9360,120.6230
-13.0830,48.8500
33.0274,-85.0384
59.5411,30.8750
41.4458,-71.5440
30.1689,-81.8337
39.7728,-105.1028
-36.3833,145.4000
7.0275,-74.6939
26.4983,-100.1811
42.7800,18.9400
-23.8778,-47.9969
41.4328,22.0117
-4.5939,15.1681
43.4173,-88.1818
10.0892,77.0597
-6.2300,-77.8700
-16.2114,-44.4314
52.2031,8.0447
34.7451,134.1881
45.4167,9.2667
35.5432,133.2320
9.8897,-83.6807
22.1953,92.2183
22.0839,-79.4953
10.9667,76.4917
6.8333,80.9853
32.4244,74.4603
-25.5621,-57.2840
39.7856,26.3408
25.0657,84.9725
19.6047,-72.2186
52.2639,4.7625
11.4467,124.4278
48.8236,-123.7192
42.0064,-87.9921
52.3250,17.5650
24.8695,99.1067
-11.9283,-61.9950
-23.2167,-64.1000
40.9153,14.2681
34.4945,-5.5047
29.0249,-80.9652
49.0508,2.1008
17.6850,120.4244
32.7317,-116.9766
14.8000,-91.9167
25.1426,86.9797
37.5737,15.0518
20.9917,97.5208
38.0852,-0.9500
19.1644,-99.5668
40.5833,17.1167
43.8172,28.5828
45.1206,21.2986
40.7133,30.3613
51.8350,10.7853
-6.0908,-35.2089
46.1446,6.1294
10.5167,122.8000
59.1150,18.0704
48.1333,37.7500
44.8323,-68.7906
40.9853,39.7300
-16.4058,-49.2189
-32.0542,115.7475
41.4149,-81.9190
-32.7833,-71.5333
36.3324,5.0885
40.0663,-75.4540
-26.9619,-52.5350
-1.1519,-48.1294
-5.6508,-48.1239
51.6422,7.2508
8.3583,77.2000
10.8022,75.9225
42.2693,-88.0102
41.5531,-74.0599
39.3901,-3.2102
43.7826,82.5089
41.0833,14.2500
7.6255,-66.1611
18.9400,-96.6417
-25.3689,-49.4508
-28.5500,-56.0500
12.7000,104.9000
10.1000,76.3000
16.3500,120.4167
33.5931,69.2297
50.8500,3.6000
50.7281,16.6511
-38.9772,-67.8272
7.1889,124.1839
10.9619,106.7978
41.2597,-74.3614
-16.8050,-49.9258
1.2219,-77.6772
30.0800,75.2500
19.0500,-101.4167
-7.5133,-39.7239
61.8681,28.8861
15.9896,119.8805
40.8681,-73.0821
35.0500,-1.4333
9.4114,-70.4958
12.0333,-14.8667
25.6539,84.9793
44.8078,-0.5489
35.9905,140.4890
26.2647,86.2799
40.3294,-79.7336
-19.3111,-46.0489
0.5633,33.7519
22.2444,-80.3944
4.3942,-76.0703
48.8178,1.9464
43.9333,10.3000
22.5149,120.4470
-4.7790,17.9077
-19.5667,47.3500
52.4089,7.9728
41.4890,-73.0518
43.2260,-75.4909
58.4546,-134.1739
21.4833,70.9500
51.6765,33.9078
41.0100,-8.6400
33.5622,6.9903
8.6526,77.0704
9.8967,-84.0706
9.9503,20.9050
27.0642,31.3442
40.5678,-89.6251
11.9613,79.8392
45.5256,4.8747
15.1379,-87.1249
-6.6391,-79.7880
0.0633,32.1064
58.0500,65.2667
11.6256,75.6294
35.7278,137.9478
-21.9039,-47.6189
52.9895,6.9504
32.4010,-104.2388
36.2325,6.9442
-0.9417,-79.2347
32.2728,50.9822
10.4308,-85.0972
27.4382,78.0376
19.8144,-99.5269
14.7140,121.9380
15.5333,-92.0833
17.2334,42.9419
35.5621,112.7046
35.1140,140.0988
37.9629,-122.3426
39.1047,26.5536
18.0000,76.0800
39.3436,-76.4253
29.2003,52.6926
14.4500,-89.7500
9.6247,-0.8278
-4.8339,-37.7808
52.3125,6.9292
24.4301,88.2498
41.2494,32.6832
36.4667,-94.2707
18.3783,-97.2594
39.4041,-76.9528
44.1631,66.7453
19.1238,-98.7665
52.2880,-0.6010
37.3512,112.3193
44.0928,41.9822
32.9922,36.0600
40.7288,-73.2495
34.4911,69.2756
-11.3169,-38.2328
43.4231,77.0172
17.2800,74.2000
35.3531,-96.9647
51.6533,5.2875
35.0990,138.9029
26.7118,84.5030
-10.5028,-37.0528
40.6328,-73.6364
10.0901,-83.5016
50.9452,-2.6370
-38.7333,-72.9500
9.7333,76.3167
14.5842,121.0729
34.0786,-118.4021
-20.7314,-48.0578
34.2285,133.7871
44.0550,5.0481
20.5336,-99.6345
33.2066,130.3839
40.6426,140.5946
0.9400,30.8125
14.1000,-89.7500
16.5431,102.1104
16.4889,121.5874
37.3186,13.6631
43.8903,-0.5006
20.1444,-77.4361
-29.2978,-51.5039
38.6667,68.7667
44.4333,18.0333
54.2667,18.6333
53.2783,-110.0050
50.9850,12.4333
18.4556,-73.9708
53.3918,-2.6383
0.0167,37.0667
-39.1183,-72.3794
40.5147,21.6786
6.8348,124.4581
47.7633,18.1283
22.2915,113.3695
-1.8278,-44.8678
39.8573,140.0130
-35.8000,-61.9000
38.5072,43.4356
25.9125,-80.3214
20.6455,-75.9367
-18.9058,-40.0758
13.7394,122.4675
25.6839,51.5058
35.2721,139.5863
48.7364,1.3656
41.2944,69.6764
42.1861,-71.1948
23.7800,78.3700
35.2989,135.2588
36.5866,37.0463
19.4167,-72.5500
32.7440,-96.4529
16.7101,98.5707
64.0671,-21.9377
12.7081,-15.5569
7.3483,-73.8983
14.2700,75.3500
-19.8000,47.0333
-26.9167,-60.0333
40.5167,50.1167
22.6169,-79.8661
10.0167,77.9667
53.5333,-2.2833
37.8422,23.7765
29.5469,77.5944
41.0796,1.1316
43.5000,22.4333
42.6713,-71.0865
51.3331,-0.2686
1.6667,31.7167
40.7855,-74.3291
15.0192,-4.2325
20.9906,-77.4158
29.8833,40.2167
27.1364,79.7019
35.4875,-79.1770
47.1414,23.8764
-30.2500,-57.6500
39.6239,19.9214
41.8000,128.3167
16.9917,120.8644
10.0667,76.2833
48.7003,2.4172
15.9179,-85.9530
50.8833,26.4431
-23.3469,-52.0950
10.4983,107.1392
34.8691,-120.4222
4.7370,22.8190
1.3989,124.9467
-6.2108,-40.6939
8.0342,2.4866
45.4311,-73.2873
-0.5350,31.6225
24.6143,89.9166
27.8281,52.3253
-28.7469,-49.4719
35.1575,-3.0017
44.8332,78.8309
25.3443,86.5358
35.8368,-78.8348
38.4275,-0.4011
-20.7758,-41.6789
52.2639,4.6375
50.8081,3.1839
42.1167,48.2000
31.4802,103.5836
51.4331,14.2500
40.4425,49.9481
8.8592,0.0594
38.3883,69.3250
5.1664,-75.5189
8.1767,77.2591
31.4166,130.3235
35.4306,1.7550
25.4020,86.3592
9.7578,126.0528
45.8206,4.8975
33.4629,132.4233
-7.1336,14.7894
36.7349,3.9556
38.0667,23.5833
50.7300,-1.7800
50.4637,4.3736
34.3545,-119.0656
18.6043,-90.7320
-10.8128,-55.4550
58.5442,15.0369
-2.1600,16.2400
27.4667,75.6000
55.3723,13.1812
44.6672,34.3978
40.9167,14.2000
36.1242,-115.3324
9.8167,80.2333
4.0281,-74.9700
1.1000,36.7000
-1.2258,16.7947
25.7500,93.1700
-22.7464,-50.3869
52.0333,4.6333
17.7517,121.7364
32.9421,104.6870
46.3139,25.3017
10.7281,2.7825
11.6886,-5.6622
52.3439,4.9625
32.2100,130.7625
4.2642,-75.9308
41.3897,69.4650
14.5010,-89.8723
6.7411,124.7827
-22.8428,-47.6058
46.1333,39.7667
-26.1058,-49.7978
53.1000,30.0500
19.2429,110.6120
25.5684,83.7854
31.4167,34.5833
39.8697,48.0600
32.8837,-105.9625
56.8500,40.5500
38.0000,23.8000
14.4000,-91.3167
52.4438,10.0078
39.5543,-76.3732
49.0317,2.4736
41.6336,46.6433
33.8272,46.3097
31.0754,31.4959
34.8838,135.6630
-22.9631,-56.5358
43.1939,45.2833
22.3847,-80.8461
38.5950,-90.5500
38.8648,-77.1878
37.2850,-6.0517
36.2869,140.4245
-23.1100,-50.3678
42.6120,-71.2278
31.1667,31.8000
36.7483,-5.8063
19.3500,-103.6000
36.5437,3.9523
11.3583,75.8986
44.3783,21.4194
51.8500,4.6300
33.0000,36.1167
43.2777,-8.4119
19.5995,-72.7809
50.9617,7.9881
-5.6819,-43.0928
18.8300,79.4500
-20.7328,-42.0289
16.6988,74.2749
40.9443,-73.7488
-7.0333,-35.8500
7.5086,124.1283
11.6333,76.2611
9.4333,-82.5167
40.2891,-4.0120
33.1116,-96.1099
51.3500,5.4592
51.7167,5.3667
33.2586,-87.5993
-16.2644,-56.6281
-25.2212,-49.3458
41.2492,71.5458
39.8337,-86.3830
11.2500,-0.3000
44.6915,8.0256
51.6020,-3.3420
25.7943,106.6983
10.3000,79.1800
51.3265,7.3559
-16.3742,-60.9600
65.9998,57.5414
39.8450,-74.9549
-35.1864,-59.0961
55.8280,-4.2140
48.6511,2.4131
48.7792,2.3372
8.3003,123.5083
55.4833,54.8667
-22.9167,44.5497
41.6986,-71.5157
56.7129,36.7783
52.2280,-0.2700
-34.7222,-55.9603
36.4731,41.6161
38.7810,-77.1839
13.9667,-14.8053
48.5958,2.5806
15.6040,79.6080
36.8067,139.9241
50.7807,5.4623
39.9686,119.5515
61.3667,63.5667
28.4167,-16.5500
32.9545,-97.1503
40.9064,69.6383
50.1758,3.2347
18.6160,74.6980
13.3858,-16.6428
43.1662,-76.0662
22.1053,-79.7203
50.3353,8.7550
52.2506,6.9119
-35.0228,117.8814
8.8667,124.8000
53.4429,-1.4698
12.0000,75.2900
49.3089,14.1475
35.3069,139.3113
-23.7000,133.8667
0.3272,-79.4689
43.7339,15.8956
20.8819,-103.8361
40.6516,-74.3432
-25.9500,-60.6167
48.7919,2.3319
41.0051,-73.6680
10.2250,2.6681
32.8667,35.3000
19.3375,-102.3630
35.8511,71.7889
37.4917,71.5575
40.6600,-111.8226
51.5467,6.6006
18.9500,-69.8000
31.2000,34.2333
45.7753,12.0389
10.0833,124.1167
8.3281,124.9783
10.7833,122.4667
33.9460,-116.8992
43.7000,-80.3667
38.6753,16.0959
33.6239,130.5262
52.4791,-1.4712
56.2400,12.8600
12.5756,120.9428
24.4684,115.7751
-22.7300,-42.7139
20.0072,-99.2206
35.1074,135.4703
13.3169,123.2404
47.5947,7.6108
7.0256,124.5042
-16.1833,46.5000
35.5996,138.5172
8.8058,76.8301
37.1000,-8.6667
-19.2239,-44.9350
45.4122,23.3733
5.3072,-73.8144
6.6402,121.8395
22.5200,86.4500
17.7166,82.9965
36.3470,115.0703
25.4581,78.1358
41.4854,-74.3939
51.1295,1.3089
49.8372,36.6899
33.7394,-84.1644
32.3000,35.7000
48.2833,11.5667
18.3500,81.9000
12.4094,-5.8767
31.7210,-116.5718
-7.4733,-37.2744
46.8169,0.5453
39.5517,115.8205
32.6500,44.4000
-20.7500,48.2667
-23.1333,44.1333
0.7200,32.5300
23.6800,74.0200
-24.7081,-47.5553
13.5665,-89.1166
-22.9658,-42.0278
-33.5189,-53.3678
12.7209,101.0669
9.1667,35.8333
42.0492,-76.0260
33.3644,70.5475
41.5000,15.3333
26.1582,127.7186
41.3138,-81.7450
8.4042,124.2867
13.6791,100.5291
42.7902,-71.2202
42.3266,-72.6745
6.3769,-75.4461
-1.7689,-47.4389
33.9523,-83.9932
38.2456,115.0218
21.0300,-104.3367
34.5566,135.7950
-11.3500,40.3333
-32.8167,-60.7167
22.8900,88.0200
33.4397,-84.1505
22.5822,-83.9492
38.1993,106.2284
15.9203,75.6803
24.5285,84.0000
56.9333,41.0833
51.5528,7.9139
10.9500,36.5000
-14.3833,34.3333
39.8854,-75.3280
41.2618,67.9844
38.2486,-0.8089
45.6175,25.6878
53.1167,20.3667
-27.0258,-50.9208
48.4000,37.8333
-22.4914,-44.5592
-15.6750,-38.9472
22.2833,46.7333
22.2278,46.6926
36.8381,-87.4775
55.7181,11.7103
40.7002,-73.6775
15.3193,-92.6586
33.8842,-84.3007
50.8415,7.2166
-29.0289,-51.1819
33.8536,130.6111
52.8592,9.5853
36.4393,139.9099
24.6951,84.9913
48.7333,11.1833
19.2000,-90.4500
53.6910,-1.3120
-9.3178,-35.5608
11.3039,122.6214
34.1642,77.5847
61.1931,28.7764
17.3167,121.7833
13.1165,79.4207
28.6000,76.9900
-11.8589,-40.4719
51.9000,-1.1500
21.5000,70.1300
17.0500,121.8333
5.9805,121.2141
-3.1970,-59.8267
59.7419,10.8939
-30.7489,121.4661
12.0167,-9.0167
40.0053,48.4719
48.6694,2.3758
19.2125,-99.4583
39.3444,-76.7668
51.0048,-0.0979
30.8617,31.9181
10.2875,77.9120
50.1435,8.1606
49.6836,5.8167
37.9000,23.8733
37.9386,22.9272
22.0181,92.0974
7.7478,123.1442
-3.4619,-44.8708
11.7935,75.4709
47.2042,27.7958
22.6333,90.2667
-6.7528,-38.9719
57.7833,36.7000
18.1000,-92.1333
6.7825,-8.3163
-3.7678,-60.3689
11.4167,124.3500
40.1797,18.0333
22.8325,-105.7754
13.7194,-89.7388
-32.8833,-60.9000
38.7664,-3.3997
33.8884,-118.3531
-19.9458,-43.4869
0.4608,34.1108
35.0061,-80.9389
50.8683,9.7067
8.6714,76.7944
22.8300,72.7700
10.2126,76.3520
47.2519,26.7231
39.6176,116.4895
40.8700,140.3497
40.3562,-74.6693
-1.6056,-79.0031
11.9513,75.3550
19.5785,-88.0466
13.8444,100.4829
46.5333,39.0500
18.6057,84.2355
55.8667,37.1333
33.5918,-117.6991
31.5375,73.8306
26.9333,86.5167
51.8167,9.8667
49.9311,23.5731
16.2667,81.1667
10.3792,76.3208
-21.8878,-42.7039
53.2269,8.7947
6.3667,2.5167
-19.9519,-44.3428
-13.6089,-42.9389
36.0259,139.8206
-29.5800,-51.0850
-20.7639,-41.5328
23.0800,88.2800
-4.7000,-40.5667
37.3684,-122.0965
25.6838,84.7825
57.2000,41.9167
24.4833,120.7000
39.2394,-94.4191
45.5214,9.5928
34.3819,-4.3761
17.0667,-89.1500
16.9833,121.9500
19.5500,-98.7500
14.0414,-88.9394
15.9000,120.7000
12.3329,76.8620
38.0500,13.1167
-9.5158,-43.0108
-8.1706,-79.0094
48.3500,10.9833
-2.0172,-60.0250
39.8894,4.2642
8.1347,124.1179
-6.3439,-37.7469
13.0500,44.8833
-25.8000,-64.9667
12.3112,78.7925
-5.2481,-38.1300
43.7625,10.4414
11.7120,122.2922
-7.7419,-35.2278
42.3172,-87.8595
-23.9319,-47.0686
-2.8789,-41.6669
35.8059,137.2441
53.9167,102.0500
10.8667,76.0833
45.1029,43.4252
-3.4608,-40.2119
53.5500,14.5708
13.9589,121.1138
-23.1014,-46.7283
42.8133,-74.0129
-22.6339,-54.8219
10.9785,122.7531
10.0999,14.4499
-9.5578,-37.3808
39.4034,-0.4029
43.7747,7.4997
60.4667,5.1500
34.1207,-117.7703
-1.6750,-47.7750
48.8906,2.1569
30.9694,120.8095
14.5333,-9.2000
13.5500,-7.4500
-16.9619,-49.2289
40.5333,17.4333
38.2311,27.9719
35.1195,-80.7101
59.6232,17.8386
36.6458,2.9986
35.9167,6.7000
9.9160,-84.0348
42.6217,20.5778
20.1736,-76.7494
36.7200,3.3500
-23.5728,-46.0389
40.8167,14.6167
51.2078,7.0169
